image_id,bottle_type,split
a04a6c29-d4c3-4f76-916f-cc2dad7bffeb_000000005150.png,"0,5L Euro brown crown cap",train
f7c4d5b9-19af-4ca3-89bf-762ca60767a9_000000005151.png,"0,5L Euro brown crown cap",train
d3b0c018-3ac6-4180-a318-3998159a338c_000000005152.png,"0,5L NRW brown crown cap",train
bb5e5722-3607-478f-b8c8-139c744f4d50_000000005153.png,"0,5L Euro brown crown cap",train
71bd4dde-65a6-4daa-9316-16c7f1add1e3_000000005154.png,"0,5L NRW brown crown cap",train
99f10c27-57e3-4bbd-9fa3-27bebed8fda3_000000005155.png,"0,5L Euro brown crown cap",train
35f88aaf-ea62-4a24-81f4-7c16d03282d3_000000005156.png,"0,5L NRW brown crown cap",train
05a7f409-a34f-4eed-ae61-365d72861ada_000000005157.png,"0,33L Vichy brown crown cap",train
dea3882b-4e4d-4ec1-9279-0c30bf523211_000000005158.png,"0,5L NRW brown crown cap",train
6a07a225-4005-4586-b1d0-73cc37672b3a_000000005159.png,"0,5L NRW brown crown cap",train
93b75f66-4a83-4dbf-a284-50824383e291_000000005160.png,"0,5L NRW brown crown cap",train
530e400f-546a-4ecd-ae65-f2946f9ac2c0_000000005161.png,"0,5L Euro brown crown cap",train
94a75497-8a29-4e3a-b793-354fa65918c3_000000005162.png,"0,5L NRW brown crown cap",train
4db8ad70-5f29-4216-8a06-25b9b84ef344_000000005163.png,"0,5L NRW brown crown cap",train
812e97a5-f2a1-4a7d-8f15-12beff12f4c0_000000005164.png,"0,5L NRW brown crown cap",train
af9f19ba-75d0-4c7f-8cbb-6f71f797a693_000000005165.png,"0,5L NRW brown crown cap",train
4ac4d235-1f09-456a-a3a7-09cd5f637a2f_000000005166.png,"0,5L NRW brown crown cap",train
f8e9b99a-9932-4a9c-b28e-0c2cea41f87e_000000005167.png,"0,5L NRW brown crown cap",train
01d4575d-74d7-48ad-9eb6-dd69bcd39637_000000005168.png,"0,5L NRW brown crown cap",train
6b23f9cb-3f30-42be-af54-f132f465e1b1_000000005169.png,"0,5L Euro brown crown cap",train
f2b47a86-aa44-41a7-9a61-45799b4965a2_000000005170.png,"0,5L NRW brown crown cap",train
2f432ba2-1dca-4657-b0e2-ca7295ab6998_000000005171.png,"0,5L NRW brown crown cap",train
065e909e-6f25-44fb-b4f6-99e18601af34_000000005172.png,"0,33L Vichy brown crown cap",train
14d8a340-c189-4221-aa27-fe88f3e7826a_000000005173.png,"0,5L NRW brown crown cap",train
4ad69f1e-4add-4885-aa34-c9a8f5c4013b_000000005174.png,"0,5L Euro brown crown cap",train
6aa132ac-8ae9-48c5-be10-0d18812a09a5_000000005175.png,"0,5L NRW brown crown cap",train
c0a09744-48c2-4cbe-83dd-f40c215e0877_000000005176.png,"0,5L NRW brown crown cap",train
85065e7e-5988-46ba-a660-62aa7b23742b_000000005177.png,"0,5L NRW brown crown cap",train
98d3e145-612d-4d55-be50-259034d615a2_000000005178.png,"0,5L NRW brown crown cap",train
5d2d77d0-5e08-46b5-b5d3-fd13a149063d_000000005179.png,"0,5L NRW brown crown cap",train
8bae3b23-7032-4a03-903b-a6b10662a6e4_000000005180.png,"0,5L NRW brown crown cap",train
137a82b4-440a-4366-8e01-f6b927d3bae1_000000005181.png,"0,33L Vichy brown crown cap",train
753561e6-9906-45cd-ab0f-68e24e37b3fc_000000005182.png,"0,5L NRW brown crown cap",train
f0ac1cab-5eb6-4a74-8729-d55b75b9f049_000000005183.png,"0,33L Vichy brown crown cap",train
e7f230ef-7190-4654-a157-0a424dbf478e_000000005184.png,"0,5L NRW brown crown cap",train
c7dec086-455b-4872-8b71-7bdb1f8540b5_000000005185.png,"0,33L Vichy brown crown cap",train
08f65610-ef17-402f-87f9-b24672c113bf_000000005186.png,"0,5L NRW brown crown cap",train
a432619d-4c94-4f21-a25d-7d2843341043_000000005187.png,"0,5L NRW brown crown cap",train
4db91392-727e-4527-922c-f57f5d9d5510_000000005188.png,"0,5L Euro brown crown cap",train
a9da93b9-d5b4-4f91-8a9d-73edd0e3b518_000000005189.png,"0,5L NRW brown crown cap",train
984f34c8-4e1b-4b88-a1e3-309844244864_000000005190.png,"0,5L Euro brown crown cap",train
c8ae5777-49dc-453c-a3c3-0210694fb8c8_000000005191.png,"0,5L NRW brown crown cap",train
db14fe17-56bd-46ce-9eef-ed2c3a520088_000000005192.png,"0,5L NRW brown crown cap",train
e2f1925f-e78f-4f47-9175-f0ef8c85bb1a_000000005193.png,"0,5L NRW brown crown cap",train
6a980446-8e49-49ee-accb-7add9d13a55a_000000005194.png,"0,33L Vichy brown crown cap",train
be13c90d-fded-4982-b9a7-766f4ee5f319_000000005195.png,"0,33L Vichy brown crown cap",train
6a1b949f-d23d-4773-badb-052a6b9583d1_000000005196.png,"0,33L Vichy brown crown cap",train
9e01186e-c7e8-4dd7-8089-5c435e342311_000000005197.png,"0,33L Vichy brown crown cap",train
bb87bd9c-f221-45cc-af3c-7f34a50655b8_000000005198.png,"0,5L NRW brown crown cap",train
60c77f8d-abb5-4ac2-b156-2c077bb54ee3_000000005199.png,"0,5L NRW brown crown cap",train
4c389171-2b33-471a-ae15-25d8ad4175ab_000000005200.png,"0,5L NRW brown crown cap",train
29677f49-c7e2-4083-b776-efee94f83dd2_000000005201.png,"0,5L NRW brown crown cap",train
320c56bc-38cf-4a06-bb45-218fcdf2b8b8_000000005202.png,"0,33L Vichy brown crown cap",train
784d0238-bf7c-4d64-9faf-85d992da86a8_000000005203.png,"0,5L NRW brown crown cap",train
ec5ab856-c0e6-4348-8b24-8a307abdb806_000000005204.png,"0,33L Vichy brown crown cap",train
2ff1c5b2-487f-4d8a-8c4d-076b223434ee_000000005205.png,"0,5L NRW brown crown cap",train
2d6d96dc-0f9a-4e53-bdbd-1c63fe53adb8_000000005206.png,"0,5L NRW brown crown cap",train
b94ed945-6bf9-40cb-9b10-7a1d51a613ca_000000005207.png,"0,5L NRW brown crown cap",train
f370ce23-6713-4acf-b9ef-69d3b82ea3d2_000000005208.png,"0,5L NRW brown crown cap",train
6c1b2ce8-b517-4c8c-aeb5-855272363dfd_000000005209.png,"0,5L NRW brown crown cap",train
d58ea575-a13d-43d7-a11c-91ad4f342666_000000005210.png,"0,5L Euro brown crown cap",train
d70c6aba-04e1-4acc-8b71-a2d82619960f_000000005211.png,"0,5L NRW brown crown cap",train
74f9c4de-8daa-47c1-b89b-6df9bba159af_000000005212.png,"0,5L NRW brown crown cap",train
3db69482-819c-4ae8-b9da-15f0a971f233_000000005213.png,"0,5L NRW brown crown cap",train
acc7c2d5-6dda-40e4-bac2-d756da2c470f_000000005214.png,"0,5L NRW brown crown cap",train
ae5ee540-bdba-4b30-9ee9-c11e173db395_000000005215.png,"0,5L NRW brown crown cap",train
4006283b-f3e2-43ad-a8d7-4e9b23e6e5bf_000000005216.png,"0,5L NRW brown crown cap",train
5d5de956-86cf-4353-a0d9-74fcf0e5485e_000000005217.png,"0,5L NRW brown crown cap",train
5a7cb0e2-86ff-4df3-b4a3-ff89ac8c1a6a_000000005218.png,"0,5L NRW brown crown cap",train
68bcb0be-fa86-4b97-9e3f-17bb21962ed5_000000005219.png,"0,5L NRW brown crown cap",train
b5e9f31c-3cdc-4819-9904-8a5dc61aaf70_000000005220.png,"0,33L Vichy brown crown cap",train
83450c43-2045-43cf-aa09-adb0841e9e2d_000000005221.png,"0,5L NRW brown crown cap",train
a030b0a9-3a28-4ff4-b217-cfd75a90ad17_000000005222.png,"0,5L NRW brown crown cap",train
0ff1a467-91da-4254-a4b0-81c824cda50c_000000005223.png,"0,5L NRW brown crown cap",train
86071799-daaa-49b2-9f63-be05923c3463_000000005224.png,"0,5L Euro brown crown cap",train
797383a0-2ea0-4949-ba6e-d48e10fa70c2_000000005225.png,"0,5L NRW brown crown cap",train
117ec3f4-9b18-4e97-afa9-602fb8521372_000000005226.png,"0,5L NRW brown crown cap",train
5c14ee76-fa92-49b3-9666-8a592855ac13_000000005227.png,"0,5L NRW brown crown cap",train
d2a35520-0c60-40ec-96cc-de2c51f3164c_000000005228.png,"0,5L Euro brown crown cap",train
6d6fc1ae-33ae-401b-b377-5b46c56d2416_000000005229.png,"0,5L Euro brown crown cap",train
edddb7ed-cd30-47df-a643-ae7651993951_000000005230.png,"0,5L NRW brown crown cap",train
b87d8b35-9fac-43b8-aae3-e5bf6dc27f65_000000005231.png,"0,5L NRW brown crown cap",train
d7b1277f-3e52-4ea6-9597-fdae1f69aad9_000000005232.png,"0,5L NRW brown crown cap",train
a7adff81-3a60-41f5-81a9-4d7c4d1d0875_000000005233.png,"0,33L Vichy brown crown cap",train
a522856b-670b-440e-9c5f-9524f30741f2_000000005234.png,"0,5L NRW brown crown cap",train
2cbd2e6d-3a37-42ff-803f-efaba2ac5f20_000000005235.png,"0,5L NRW brown crown cap",train
efebfcba-02ca-449c-ad83-1c5995683ed6_000000005236.png,"0,5L NRW brown crown cap",train
aa4f4418-59b6-449c-aa7c-8e5cd7ecce8b_000000005237.png,"0,5L NRW brown crown cap",train
1d282f47-f243-438f-8192-3ddf23a8c406_000000005238.png,"0,5L Euro brown crown cap",train
63442910-5f6e-4c98-8cb3-c37287f3f3c5_000000005239.png,"0,5L NRW brown crown cap",train
651012de-26b4-4048-b2e2-7a86cb5e740e_000000005240.png,"0,5L Euro brown crown cap",train
c4721470-b2a0-4fa8-9cab-c1668f9b7a38_000000005241.png,"0,5L NRW brown crown cap",train
c2a34a8f-4102-403c-b25e-8680671c39a2_000000005242.png,"0,5L NRW brown crown cap",train
3e9eecd5-1d35-4a68-aa72-07463bcf757c_000000005243.png,"0,5L NRW brown crown cap",train
46551c63-3ed3-42ea-ba0b-17095acbd2eb_000000005244.png,"0,5L NRW brown crown cap",train
e1fc6710-342e-402e-8571-21eac5c437a5_000000005245.png,"0,5L Euro brown crown cap",train
fdb899aa-dd73-4a13-abff-92b0f967120a_000000005246.png,"0,33L Vichy brown crown cap",train
8b62c48b-f18f-494f-bfa2-21f527a1733b_000000005247.png,"0,33L Vichy brown crown cap",train
41a7c087-043d-44e8-8dfc-ca165cab22db_000000005248.png,"0,5L NRW brown crown cap",train
67b08a51-dab8-42c1-b65a-251528a60fb3_000000005249.png,"0,5L NRW brown crown cap",train
5864cd5f-9d6c-4142-9af6-0de74c5d823f_000000005250.png,"0,5L NRW brown crown cap",train
5c8c1bfa-796c-4e52-8553-113624d6fb16_000000005251.png,"0,5L NRW brown crown cap",train
d788e24b-421f-4887-99b1-ee667b1f4e56_000000005252.png,"0,33L Vichy brown crown cap",train
f6b4784a-7944-4180-8ded-c4062e92c731_000000005253.png,"0,33L Vichy brown crown cap",train
1d4bdf7a-3883-4280-8517-5a0e3f6e2379_000000005254.png,"0,5L NRW brown crown cap",train
d61ad9de-3ddc-4005-bc6e-5f22e7f9629d_000000005255.png,"0,5L NRW brown crown cap",train
6eb17f3b-8fae-4456-aeab-0963ec139bde_000000005256.png,"0,5L NRW brown crown cap",train
f4e96dba-a4c0-4a40-a618-891614bf3d47_000000005257.png,"0,5L NRW brown crown cap",train
43b72e89-43b1-41a9-8226-a55fdb681187_000000005258.png,"0,5L NRW brown crown cap",train
08d71d25-46f2-415d-a4fe-80c4ac42d832_000000005259.png,"0,5L NRW brown crown cap",train
a9d99b82-a824-4d9f-8561-9191ec5667f6_000000005260.png,"0,5L NRW brown crown cap",train
d267fc3e-ec63-4dc1-8cc5-99ecc5409473_000000005261.png,"0,5L NRW brown crown cap",train
2cba3ad3-cd57-4905-9a8a-1a5f733d820c_000000005262.png,"0,33L Vichy brown crown cap",train
bd3948b5-8774-4a1d-91e3-5770d0b44a65_000000005263.png,"0,5L Euro brown crown cap",train
ee0fd983-df68-4c40-92ef-3e561dc466eb_000000005264.png,"0,5L Euro brown crown cap",train
5d5ba6cb-c90c-446e-b260-3e354024e57e_000000005265.png,"0,5L Euro brown crown cap",train
1364b109-be69-4e6a-b09d-c8ac5ceb16fa_000000005266.png,"0,5L NRW brown crown cap",train
368996a9-3059-403a-b937-1bdb6d8d4026_000000005267.png,"0,5L Euro brown crown cap",train
23a26ac5-23f7-4889-aabf-7438d7c8eb2d_000000005268.png,"0,5L NRW brown crown cap",train
3ab6e45b-4c15-4ef7-930e-a6bc84307d3a_000000005269.png,"0,5L NRW brown crown cap",train
3b777630-0dcd-4f5f-8d5a-3fb7512e8dbe_000000005270.png,"0,5L NRW brown crown cap",train
d2eb5718-c1b8-417c-928e-b8610a54d3a0_000000005271.png,"0,5L Euro brown crown cap",train
d87c6260-551b-4b04-9ca8-13acd1c16e31_000000005272.png,"0,33L Vichy brown crown cap",train
12c14758-3b68-4b5b-b17d-47edf18a45a4_000000005273.png,"0,5L NRW brown crown cap",train
6e688926-db91-46af-bf33-130e851d7aa7_000000005274.png,"0,5L NRW brown crown cap",train
4534ed16-e984-42ce-9a4e-4c1ada3a1ca0_000000005275.png,"0,33L Vichy brown crown cap",train
8b01faab-cf4f-4cdc-a554-0d856003ce29_000000005276.png,"0,5L NRW brown crown cap",train
4011fb1d-dd7e-4a52-abd5-34a54ccaffe7_000000005277.png,"0,5L NRW brown crown cap",train
cbd9480b-f5f6-40e7-b809-6a27e9ddbe6b_000000005278.png,"0,5L Euro brown crown cap",train
5965a17c-9031-4297-9d2b-554bc9e95efb_000000005279.png,"0,5L NRW brown crown cap",train
c8156b4d-db33-4513-a61f-302fd81da150_000000005280.png,"0,5L NRW brown crown cap",train
1edc89e1-ba3f-4770-a6c9-0c51a72efc84_000000005281.png,"0,33L Vichy brown crown cap",train
ec3e0937-a5ef-45c5-aaef-79005d463c2b_000000005282.png,"0,5L NRW brown crown cap",train
7cd14175-60e8-4a70-a544-12d9f2bb5e28_000000005283.png,"0,5L NRW brown crown cap",train
76429e63-1389-4308-982e-36f219b42809_000000005284.png,"0,5L NRW brown crown cap",train
a37ccf63-433d-4cd1-ad67-e8eddcc72574_000000005285.png,"0,5L NRW brown crown cap",train
ac54afbb-6671-40ef-bb29-48c28d61e1db_000000005286.png,"0,33L Vichy brown crown cap",train
7fe35020-0e92-4ef2-a2ca-3922bed10ced_000000005287.png,"0,5L NRW brown crown cap",train
ea904789-bfd2-426c-b7a9-cabc14c4ca53_000000005288.png,"0,5L NRW brown crown cap",train
f9b65bee-35fc-487d-b8f0-086e35b54df7_000000005289.png,"0,5L NRW brown crown cap",train
d08a4707-7c46-4d8c-8871-114ef847f1b6_000000005290.png,"0,5L NRW brown crown cap",train
3cfac952-1fc7-44d5-bf36-5a5ea74ded41_000000005291.png,"0,5L NRW brown crown cap",train
f4bdcc0e-13d3-499e-8f56-eeb0c1daa0b1_000000005292.png,"0,5L NRW brown crown cap",train
133880c6-8c09-4f62-9822-272dddc5524b_000000005293.png,"0,5L NRW brown crown cap",train
c227a737-1262-4a38-b33f-ba9cbf31cdfa_000000005294.png,"0,5L NRW brown crown cap",train
d0915775-de45-4c30-8a7e-390329069db6_000000005295.png,"0,5L NRW brown crown cap",train
2aaf3098-093c-48b7-8c71-2b4c338bbe52_000000005296.png,"0,5L NRW brown crown cap",train
324ff8b5-5691-4dd2-908f-541272bd296d_000000005297.png,"0,5L NRW brown crown cap",train
e1312a9c-bf3d-495c-900a-00774ff60c60_000000005298.png,"0,5L Euro brown crown cap",train
57b9f9d9-f733-4624-bf7f-ad7fcd00eebd_000000005299.png,"0,5L NRW brown crown cap",train
85efa3ed-e94e-4151-bb26-d5199f8e3932_000000005300.png,"0,5L NRW brown crown cap",train
af3d1d02-82b7-4a83-9d7a-1eb97a8d65f4_000000005301.png,"0,5L Euro brown crown cap",train
2334dba4-24fa-46e9-b1f1-16858cdbab19_000000005302.png,"0,5L NRW brown crown cap",train
a2e80fea-e567-42e8-aece-8e49690aa9e3_000000005303.png,"0,5L NRW brown crown cap",train
d6ce8eb1-81d7-45f0-829c-9e32c892c542_000000005304.png,"0,5L NRW brown crown cap",train
36f87efd-3bf3-428c-a151-194c1c7a49eb_000000005305.png,"0,5L NRW brown crown cap",train
8126c4e6-4f88-4822-a631-ae854489c8a7_000000005306.png,"0,33L Vichy brown crown cap",train
ded231f4-73cd-492b-8011-1fffcdb0f845_000000005307.png,"0,5L NRW brown crown cap",train
9fa662f9-83fa-43b7-8be5-52fd919e0a40_000000005308.png,"0,5L NRW brown crown cap",train
165f54a6-9230-4201-b9cf-e061906f641d_000000005309.png,"0,5L NRW brown crown cap",train
577f65af-2696-4588-be93-e0de9b7dd6e6_000000005310.png,"0,5L NRW brown crown cap",train
b3475f3e-89f8-467d-8875-a815804de53b_000000005311.png,"0,33L Vichy brown crown cap",train
32a2a6b1-31c6-4270-9970-24c94def0dd0_000000005312.png,"0,5L Euro brown crown cap",train
18085873-18c2-4622-9923-26c445468c2e_000000005313.png,"0,33L Vichy brown crown cap",train
f81cf02a-9676-449b-8aa9-30e674aea93b_000000005314.png,"0,33L Vichy brown crown cap",train
c94781c3-ccb4-4feb-9151-5855c298f337_000000005315.png,"0,5L NRW brown crown cap",train
5df4eac5-fe28-4d99-bd11-8514777dd1ef_000000005316.png,"0,5L NRW brown crown cap",train
6deeb15f-ffa1-4f66-be28-2f0d84965262_000000005317.png,"0,5L NRW brown crown cap",train
d79428c5-75a7-4ac1-8f8a-456dc86cbbe0_000000005318.png,"0,5L NRW brown crown cap",train
ebc95121-448b-4815-8dad-b25b5d018afa_000000005319.png,"0,5L NRW brown crown cap",train
cbc15f83-4107-4b60-95b6-4bfdf8ca9838_000000005320.png,"0,5L Euro brown crown cap",train
9f8b4bac-1e74-4456-8de6-c6502805e16f_000000005321.png,"0,5L Euro brown crown cap",train
ccaf1575-128d-44a6-abbb-ce2961dd9b38_000000005322.png,"0,5L NRW brown crown cap",train
9071312e-0fdb-4362-a612-880d6f7a3e16_000000005323.png,"0,5L NRW brown crown cap",train
6ccb045b-b5c7-4702-98d1-15b53cf1ba2a_000000005324.png,"0,5L NRW brown crown cap",train
6cac1fa2-67f6-4fca-9754-a924734c4714_000000005325.png,"0,33L Vichy brown crown cap",train
2ab6aaa2-1d71-4926-a150-623265c1b909_000000005326.png,"0,5L NRW brown crown cap",train
c225a8ea-ac07-48c4-b8f4-d0b2a05c83af_000000005327.png,"0,33L Vichy brown crown cap",train
6ff77522-b85d-4d9e-8083-fa2c36de1a25_000000005328.png,"0,5L NRW brown crown cap",train
0cb126ca-2f58-435c-96df-027d92e0d616_000000005329.png,"0,5L NRW brown crown cap",train
657db8b0-ac3b-4e4a-99c8-09ffdfea5326_000000005330.png,"0,5L NRW brown crown cap",train
a46391b4-1397-4a6b-a85b-562dbbf9180e_000000005331.png,"0,5L Euro brown crown cap",train
77a554db-ead3-4272-82a0-0ede0258e7cd_000000005332.png,"0,5L NRW brown crown cap",train
9290cec8-e683-41c2-9f36-a45c79f453bd_000000005333.png,"0,5L NRW brown crown cap",train
6f420914-53ea-4aca-8126-14438135258b_000000005334.png,"0,5L NRW brown crown cap",train
a036f1fb-7e5e-4c4e-8027-76e43c8ab094_000000005335.png,"0,5L NRW brown crown cap",train
499437b8-e7c8-43fc-bd37-f2cc027f7b30_000000005336.png,"0,33L Vichy brown crown cap",train
34f92ca8-1eb8-4935-8fd9-1e8e0838cd98_000000005337.png,"0,5L NRW brown crown cap",train
52984cfd-4b25-4eb1-85a1-eef53dbb33c6_000000005338.png,"0,5L NRW brown crown cap",train
bba3cc25-3e55-47ad-90da-934acee87b12_000000005339.png,"0,5L NRW brown crown cap",train
89d72551-3cae-46ad-be9c-33fc3da0cd6b_000000005340.png,"0,5L NRW brown crown cap",train
9259f1f6-5a17-4329-bcad-a0ea08fd7a4c_000000005341.png,"0,5L NRW brown crown cap",train
b16b0383-3745-4c7d-b4af-9e118f469699_000000005342.png,"0,5L NRW brown crown cap",train
4902de3e-bdd2-4826-be03-9995bc67ab97_000000005343.png,"0,5L NRW brown crown cap",train
0c1ed648-002f-48f3-80e4-585e8c347f31_000000005344.png,"0,5L NRW brown crown cap",train
83b254cf-653c-4952-a2f5-b8d745268a4b_000000005345.png,"0,5L NRW brown crown cap",train
8a5b2b5a-bec0-450f-8c8e-61619af5a2fb_000000005346.png,"0,5L NRW brown crown cap",train
fb741a61-9726-4ed3-bead-7ae028e32870_000000005347.png,"0,5L NRW brown crown cap",train
7ba2b4e0-a6c0-4252-ab7b-c286fee80810_000000005348.png,"0,5L NRW brown crown cap",train
bbeab96e-33ab-4b11-9597-5c4bd97f106f_000000005349.png,"0,5L NRW brown crown cap",train
173bdedd-787e-4e7d-9466-3ad71922699b_000000005350.png,"0,5L NRW brown crown cap",train
9618a5a7-f88a-4537-85fa-d57615846c78_000000005351.png,"0,5L Euro brown crown cap",train
d1fec8c1-f93b-4c2c-ba80-6f55019dec3a_000000005352.png,"0,5L NRW brown crown cap",train
298b51f9-d476-4915-8588-0402c807d818_000000005353.png,"0,5L NRW brown crown cap",train
21700a73-64f2-4833-8821-f079740c1176_000000005354.png,"0,5L NRW brown crown cap",train
beb72783-d82c-4629-a138-5a1a98b69348_000000005355.png,"0,5L Euro brown crown cap",train
5a06e3fb-7b2a-430a-95a6-1f6e32acc7fe_000000005356.png,"0,5L NRW brown crown cap",train
5658a7cf-be47-482b-a3fd-9d854acea726_000000005357.png,"0,5L NRW brown crown cap",train
77fdf264-add5-438a-87d3-4141eaf55bdc_000000005358.png,"0,5L NRW brown crown cap",train
c6814119-faf6-44c0-b727-70507029cbec_000000005359.png,"0,5L NRW brown crown cap",train
e0ea5c20-45f6-4c03-8628-0d7ded21bc4d_000000005360.png,"0,5L NRW brown crown cap",train
9ef4fc65-27a1-492e-b1d0-246a30d701b1_000000005361.png,"0,33L Vichy brown crown cap",train
c09d822a-2734-4777-87ef-4d176f35fc37_000000005362.png,"0,5L NRW brown crown cap",train
d54f2f35-2e5e-4114-b930-cd042a3908dc_000000005363.png,"0,33L Vichy brown crown cap",train
641017a7-754d-4cfe-b475-061a9fd30874_000000005364.png,"0,5L NRW brown crown cap",train
3d2e65e9-1d0e-437c-8ca8-156a4227ac7e_000000005365.png,"0,5L NRW brown crown cap",train
7d053fe9-94c1-4f43-9128-b136ef39abcb_000000005366.png,"0,5L NRW brown crown cap",train
2af082c9-80a7-4c09-8792-fb609ad694ec_000000005367.png,"0,33L Vichy brown crown cap",train
ad2eb854-b41e-4013-8b56-67f77511cadd_000000005368.png,"0,5L NRW brown crown cap",train
385f20f0-dcf7-40e2-8ed0-a2ee82369735_000000005369.png,"0,5L NRW brown crown cap",train
3217c753-e805-40ae-a768-b8984ff5cd81_000000005370.png,"0,5L Euro brown crown cap",train
a2f0b57f-e8f8-4a68-98dc-698c372f3a7f_000000005371.png,"0,5L Euro brown crown cap",train
60f9edb9-158c-4b85-bf93-c0e06a340cfc_000000005372.png,"0,5L NRW brown crown cap",train
13c47a3e-bc3f-4feb-9cf1-1ceeec9cba68_000000005373.png,"0,5L NRW brown crown cap",train
9cc590ba-a7d5-45d4-80fd-b4d742577ba7_000000005374.png,"0,5L NRW brown crown cap",train
3e9e8d8c-97b9-4e16-8a5e-2162959582f6_000000005375.png,"0,5L NRW brown crown cap",train
c82b0538-c9bd-4a1b-982d-560836130c6a_000000005376.png,"0,5L NRW brown crown cap",train
0111c43c-c5af-4669-8bac-dc3586b18cbf_000000005377.png,"0,5L NRW brown crown cap",train
cb5a6fd5-40d1-4477-aa23-b3b9943f27fa_000000005378.png,"0,5L NRW brown crown cap",train
7a693271-ae08-41ec-8f79-bb5f9729b51d_000000005379.png,"0,5L Euro brown crown cap",train
8de92e51-d91c-4d86-a678-d847a7d442e3_000000005380.png,"0,5L Euro brown crown cap",train
a774eedd-fdb2-4fa4-9be5-353ac7d6161c_000000005381.png,"0,5L NRW brown crown cap",train
02123485-0598-4db3-a91c-fd7bdd8d0651_000000005382.png,"0,5L NRW brown crown cap",train
39c7e8ec-08e3-441d-9c5f-e4bf52adcbbc_000000005383.png,"0,5L NRW brown crown cap",train
38c12c56-7aed-4345-a439-0363e631dcb5_000000005384.png,"0,5L Euro brown crown cap",train
f7dc4dd9-212d-46c2-8c50-ba0c049e8dea_000000005385.png,"0,5L NRW brown crown cap",train
be4879de-74df-4ac1-9894-5333c9f00c96_000000005386.png,"0,5L NRW brown crown cap",train
c5927362-2e9c-40e9-bf80-05fb43b7495a_000000005387.png,"0,5L NRW brown crown cap",train
824b3a18-edcd-44d2-a949-04b43bd53715_000000005388.png,"0,5L Euro brown crown cap",train
6a473aa5-3a4f-4f26-8a3d-6479530f35e8_000000005389.png,"0,5L NRW brown crown cap",train
e94296b6-2463-49bb-b948-d94606612028_000000005390.png,"0,5L NRW brown crown cap",train
35c669f9-ce09-4f90-9d9e-72a07697dcd4_000000005391.png,"0,5L Euro brown crown cap",train
999040ac-304c-4dce-acbb-7b1b2135aa5a_000000005392.png,"0,5L NRW brown crown cap",train
dcfdc584-1989-4e76-a0e6-1795f6f15d7f_000000005393.png,"0,5L NRW brown crown cap",train
2f569a27-93f3-4e9e-a5f2-174082fc57e3_000000005394.png,"0,5L NRW brown crown cap",train
a8042147-2f84-40c6-a7c5-b69c3c4342e5_000000005395.png,"0,5L Euro brown crown cap",train
82d399b0-b241-4537-8bf1-1f235be0696f_000000005396.png,"0,5L NRW brown crown cap",train
c97ac894-4416-4ae1-a91f-aede08f6ea79_000000005397.png,"0,5L NRW brown crown cap",train
3e1eede9-83ab-4880-b774-de294b208004_000000005398.png,"0,5L NRW brown crown cap",train
b9633ca2-3086-4ede-8ad7-f79295d9c2db_000000005399.png,"0,5L NRW brown crown cap",train
c6475157-5b82-4d18-bc63-c0b98b55644c_000000005400.png,"0,5L NRW brown crown cap",train
4b6b17a8-0fad-44b0-91ad-bff3bcaabde3_000000005401.png,"0,5L NRW brown crown cap",train
95f933d2-2919-429e-a43b-3467a3253400_000000005402.png,"0,5L NRW brown crown cap",train
79c4c6bb-7675-4ca7-9ada-cc9c1669253f_000000005403.png,"0,5L NRW brown crown cap",train
0b2b246e-2618-4a61-98e2-254e60bceab0_000000005404.png,"0,5L NRW brown crown cap",train
4eb2f1f5-b18e-4700-ab7b-6f0b6d288494_000000005405.png,"0,5L NRW brown crown cap",train
c76755e8-8960-41e4-a9af-daa807d828e7_000000005406.png,"0,5L NRW brown crown cap",train
e360201c-3fed-44c4-bed1-4c0fbd01e619_000000005407.png,"0,5L NRW brown crown cap",train
40ef8d9b-a94b-47a9-95ea-f0e93efc42bb_000000005408.png,"0,5L NRW brown crown cap",train
7f83b821-fc26-4663-a42b-7f11026c5aa7_000000005409.png,"0,5L NRW brown crown cap",train
3a9da32f-20b1-4705-8bfb-3d7b788cf8b3_000000005410.png,"0,5L Euro brown crown cap",train
b6475663-3fdd-43d6-afda-70d0a3df6f87_000000005411.png,"0,33L Vichy brown crown cap",train
1289a962-630f-48f2-92fb-5841ea621e85_000000005412.png,"0,5L NRW brown crown cap",train
10e45ee7-ba2c-4b95-b5b3-b973ad80aabf_000000005413.png,"0,5L NRW brown crown cap",train
a948fff8-fc94-4545-aa43-42606985b0c7_000000005414.png,"0,33L Vichy brown crown cap",train
1edc7910-3d9e-41ce-8680-a6eb1ae3f0b5_000000005415.png,"0,5L NRW brown crown cap",train
98ce697f-d4b5-45ec-8801-12d1344b87bc_000000005416.png,"0,5L NRW brown crown cap",train
37456869-8d99-45b5-9356-272be8127ff9_000000005417.png,"0,5L NRW brown crown cap",train
f2512445-dd71-4de8-b0ab-c008388232ae_000000005418.png,"0,5L NRW brown crown cap",train
462364c9-de9f-4e20-8042-cb7482b4a54a_000000005419.png,"0,5L NRW brown crown cap",train
60ed0c0c-78fc-47d5-9f47-2948f11de96b_000000005420.png,"0,5L NRW brown crown cap",train
93a72205-c3b3-4f03-b8e5-e23319104f1c_000000005421.png,"0,33L Vichy brown crown cap",train
